id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,furnishing,chiller_included,parking_spaces,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,contract_type,n_cheques,annual_rent_usd,rent_per_sqft_usd,rent_per_m2_usd
R000709,16-12-24,La Mer,Jumeirah,25.21348,55.26046,apartment,4BR_penthouse,4,3910,363.3,park,unfurnished,FALSE,1,Oud Metha,Green,64,2.29,yearly,4,237100,60,653
R000710,20-08-25,Deira,Deira,25.27208,55.30001,apartment,1BR,1,714,66.3,city,fully_furnished,FALSE,2,Union (G),Green,6,8.72,yearly,2,15900,22,240
R000711,12-05-22,Mira,Reem,25.04121,55.26258,villa,3BR_villa,3,3054,283.7,marina,unfurnished,TRUE,3,Abu Hail,Red,337,17.39,yearly,4,80600,26,284
R000712,06-04-26,Dubai Investment Park,DIP,24.98697,55.21183,apartment,1BR,1,807,75,city,fully_furnished,FALSE,1,Dubai Investment Park,Red,16,24.21,yearly,1,21600,26,288
R000713,28-06-22,Remraam,Dubailand,25.00444,55.2371,apartment,3BR,3,1975,183.4,community,unfurnished,FALSE,2,Dubai Healthcare City,Green,312,21.76,yearly,2,24300,12,133
R000714,23-03-25,Deira,Deira,25.26584,55.30806,apartment,studio,0,535,49.7,marina,fully_furnished,FALSE,2,Union,Red,2,8.35,yearly,1,9900,18,200
R000715,21-02-25,Azizi Riviera,MBR City,25.18072,55.32599,apartment,studio,0,442,41.1,sea,unfurnished,TRUE,3,Al Ghubaiba,Green,115,5.51,yearly,12,17500,39,425
R000716,23-10-22,Meydan,Meydan,25.16132,55.2885,apartment,1BR,1,747,69.4,marina,semi_furnished,TRUE,1,Union,Red,155,4.23,yearly,2,31800,42,459
R000717,30-07-25,The Views,The Greens,25.10173,55.17709,apartment,3BR,3,1935,179.7,golf_course,semi_furnished,FALSE,1,Dubai Internet City,Red,5,14.44,yearly,6,81300,42,452
R000718,19-04-23,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.15529,55.30931,apartment,1BR,1,722,67.1,community,unfurnished,FALSE,1,Emirates Towers,Red,81,5.84,yearly,2,22700,31,338
R000719,27-01-23,Reem Mira,Reem,25.04565,55.2722,villa,6BR_villa,6,7497,696.5,community,fully_furnished,TRUE,4,First Abu Dhabi Bank,Red,136,16.85,yearly,1,166300,22,239
R000720,28-09-24,DAMAC Lagoons,Damac,25.05308,55.25836,villa,3BR_villa,3,2329,216.4,city,fully_furnished,FALSE,3,Sharaf DG,Red,120,16.11,yearly,4,86400,37,399
R000721,10-11-25,Dubailand,Dubailand,25.03531,55.29932,apartment,2BR,2,981,91.1,community,fully_furnished,FALSE,1,First Abu Dhabi Bank,Red,171,18.18,yearly,12,16800,17,184
R000722,02-02-22,Majan,Dubailand,25.08639,55.2598,apartment,2BR,2,1173,108.9,city,fully_furnished,TRUE,1,Al Karama,Red,247,12.41,short_term,6,18100,15,166
R000723,05-04-24,Maritime City,Maritime City,25.27374,55.24639,apartment,2BR,2,1278,118.7,burj_khalifa,fully_furnished,TRUE,1,Al Ghubaiba,Green,51,8.96,yearly,2,68200,53,575
R000724,09-02-22,Jumeirah 1,Jumeirah,25.23253,55.26403,villa,4BR_villa,4,4229,392.9,city,fully_furnished,TRUE,3,Financial Centre,Red,36,4.06,yearly,4,190600,45,485
R000725,28-04-22,The Greens,The Greens,25.10153,55.18559,apartment,1BR,1,872,81,park,fully_furnished,TRUE,1,Sharaf DG,Red,19,13.89,yearly,2,26700,30,330
R000726,28-06-21,DIFC,DIFC,25.22098,55.29494,apartment,3BR,3,1309,121.6,city,fully_furnished,TRUE,1,Financial Centre,Red,7,3.36,yearly,12,67100,51,552
R000727,02-04-23,Jebel Ali,Jebel Ali,25.0168,55.0946,apartment,1BR,1,791,73.5,pool,unfurnished,FALSE,2,Al Furjan,Red,64,27.02,yearly,1,10100,12,138
R000728,13-12-25,Dubai Harbour,Dubai Marina,25.08838,55.14842,apartment,4BR_penthouse,4,2922,271.5,city,semi_furnished,TRUE,1,Sharaf DG,Red,58,17.53,yearly,1,176100,60,649
R000729,06-04-21,World Islands,World Islands,25.22114,55.14278,apartment,3BR,3,1662,154.4,marina,unfurnished,TRUE,2,Creek,Green,226,13.51,yearly,12,77400,46,501
R000730,15-12-24,Jebel Ali,Jebel Ali,25.0118,55.08688,apartment,2BR,2,948,88.1,marina,fully_furnished,FALSE,1,Dubai Investment Park,Red,96,27.96,yearly,12,13500,14,153
R000731,24-07-22,The Valley,Dubai-Al Ain Road,24.96058,55.47745,villa,4BR_villa,4,3709,344.6,community,semi_furnished,FALSE,3,Palm Deira,Green,468,33.32,yearly,1,76100,20,221
R000732,31-03-26,Downtown Dubai,Downtown,25.19746,55.25812,apartment,1BR,1,770,71.6,sea,semi_furnished,FALSE,1,Burj Khalifa/Dubai Mall,Red,4,1.64,short_term,2,54000,70,755
R000733,21-11-21,Downtown Dubai,Downtown,25.20473,55.2642,apartment,2BR,2,1200,111.5,community,fully_furnished,FALSE,2,Business Bay,Red,22,1.32,yearly,4,34400,28,309
R000734,06-11-21,International City,International City,25.16915,55.43748,apartment,2BR,2,1453,135,community,unfurnished,TRUE,1,Al Qusais,Green,170,16.7,short_term,6,11700,8,87
R000735,17-10-24,Arabian Ranches,Arabian Ranches,25.0585,55.25308,villa,3BR_villa,3,1541,143.2,city,fully_furnished,TRUE,2,Discovery Gardens,Red,153,15.57,yearly,2,93100,60,650
R000736,08-10-24,Damac Hills,Damac Hills,25.01848,55.25369,apartment,studio,0,300,27.9,burj_khalifa,semi_furnished,TRUE,1,Dubai Investment Park,Red,123,19.98,yearly,4,8400,28,303
R000737,06-09-24,Jumeirah Beach Residence,Dubai Marina,25.0734,55.13728,apartment,2BR,2,1227,114,community,semi_furnished,TRUE,3,Mall of the Emirates,Red,100,19.49,yearly,2,52600,42,461
R000738,23-05-22,Jebel Ali,Jebel Ali,25.013,55.11524,apartment,2BR,2,1343,124.8,community,semi_furnished,TRUE,1,Danube,Red,32,26.01,short_term,4,11300,8,91
R000739,18-09-24,The Greens,The Greens,25.10224,55.16681,apartment,2BR,2,1273,118.2,city,fully_furnished,TRUE,2,Sharaf DG,Red,18,15.13,yearly,2,39400,30,333
R000740,17-05-21,Living Legends,Dubailand,25.06484,55.30111,apartment,3BR,3,1475,137,pool,semi_furnished,FALSE,1,Noor Bank,Red,114,14.96,short_term,2,22800,15,166
R000741,21-12-24,Dubai Hills Estate,Mohammed Bin Rashid,25.11466,55.23443,apartment,3BR,3,1638,152.2,community,fully_furnished,TRUE,2,First Abu Dhabi Bank,Red,39,10.02,yearly,4,75800,46,498
R000742,13-01-23,Reem Mira,Reem,25.05061,55.26123,villa,4BR_villa,4,4065,377.7,park,fully_furnished,TRUE,3,Jumeirah Golf Estates,Red,128,16.35,yearly,1,92100,22,244
R000743,22-10-22,Deira,Deira,25.26792,55.33151,apartment,1BR,1,622,57.8,city,unfurnished,TRUE,1,Baniyas Square,Red,6,9.74,yearly,4,11400,18,196
R000744,05-06-21,DIFC,DIFC,25.22132,55.28144,apartment,2BR,2,1458,135.5,city,unfurnished,TRUE,3,Financial Centre,Red,2,2.77,short_term,6,56600,38,418
R000745,27-03-26,Arabian Ranches 3,Arabian Ranches,25.05696,55.29408,villa,3BR_villa,3,3877,360.2,sea,unfurnished,TRUE,4,Danube,Red,197,15.72,yearly,1,243100,62,675
R000746,11-05-24,Jumeirah Golf Estates,JGE,25.00802,55.18374,villa,5BR_villa,5,5858,544.2,park,unfurnished,TRUE,2,Jebel Ali,Red,64,22.93,yearly,6,306100,52,562
R000747,15-08-24,Dubai Islands,Deira Islands,25.28245,55.30099,apartment,4BR_penthouse,4,1503,139.6,pool,semi_furnished,FALSE,3,Salah Al Din,Red,16,9.85,yearly,6,50000,33,358
R000748,19-09-25,City Walk,Al Wasl,25.19961,55.24422,apartment,2BR,2,1339,124.4,city,unfurnished,TRUE,2,Business Bay,Red,28,3.05,short_term,2,79700,59,641
R000749,25-08-21,The Meadows,Emirates Living,25.0655,55.18225,villa,5BR_villa,5,4904,455.6,city,semi_furnished,FALSE,3,Jumeirah Golf Estates,Red,42,17.34,yearly,4,151900,31,334
R000750,19-04-23,Dubailand,Dubailand,25.02875,55.30957,villa,3BR_villa,3,2382,221.3,community,fully_furnished,FALSE,4,Dubai Internet City,Red,190,19.06,yearly,4,34700,14,157
R000751,20-06-21,Jumeirah Bay Island,Jumeirah,25.20722,55.24192,apartment,2BR,2,1316,122.3,golf_course,unfurnished,FALSE,1,Al Jafiliya,Red,60,3.45,yearly,2,76900,58,629
R000752,20-10-21,Meydan,Meydan,25.16399,55.30094,villa,5BR_villa,5,6464,600.5,community,semi_furnished,TRUE,4,Dubai Healthcare City,Green,105,4.56,yearly,1,169800,26,283
R000753,18-09-21,Jumeirah 1,Jumeirah,25.25003,55.27052,apartment,1BR,1,677,62.9,marina,fully_furnished,FALSE,1,Al Jafiliya,Red,43,5.89,yearly,6,30500,45,486
R000754,05-08-24,The Valley,Dubai-Al Ain Road,24.97758,55.49124,villa,5BR_villa,5,4366,405.7,burj_khalifa,fully_furnished,FALSE,4,BurJuman (G),Green,451,32.76,short_term,12,149500,34,369
R000755,20-04-24,Azizi Riviera,MBR City,25.18497,55.2984,apartment,studio,0,603,56,community,unfurnished,TRUE,2,Business Bay,Red,49,2.77,yearly,4,14200,23,254
R000756,19-12-25,Dubai Marina,Dubai Marina,25.0754,55.12237,apartment,2BR,2,1536,142.7,marina,fully_furnished,FALSE,2,Danube,Red,86,20.44,yearly,12,77700,50,545
R000757,10-01-24,Bluewaters Island,Dubai Marina,25.09499,55.13635,apartment,3BR,3,1216,112.9,community,semi_furnished,TRUE,1,Energy,Red,139,17.95,yearly,12,82300,67,729
R000758,07-02-21,Discovery Gardens,Discovery Gardens,25.04408,55.15344,apartment,2BR,2,1218,113.2,community,fully_furnished,TRUE,2,UAE Pavilion,Red,31,20.93,yearly,12,10500,8,92
R000759,02-04-23,Jumeirah 1,Jumeirah,25.22936,55.25631,apartment,4BR_penthouse,4,1978,183.8,burj_khalifa,fully_furnished,FALSE,1,Union (G),Green,81,4.01,yearly,1,122800,62,668
R000760,09-12-23,Sustainable City,Sustainable City,24.97764,55.26619,villa,4BR_villa,4,4104,381.2,park,unfurnished,FALSE,2,Discovery Gardens,Red,191,24.43,yearly,4,151300,36,397
R000761,17-10-22,Downtown Dubai,Downtown,25.1822,55.28056,apartment,studio,0,393,36.6,marina,fully_furnished,FALSE,2,Burj Khalifa/Dubai Mall,Red,6,1.78,yearly,1,21700,55,594
R000762,06-05-21,Reem Mira,Reem,25.04578,55.2559,villa,3BR_villa,3,3002,278.9,sea,unfurnished,FALSE,4,Al Furjan,Red,153,16.94,yearly,1,62200,20,223
R000763,21-04-26,The Lakes,Emirates Living,25.05601,55.19616,villa,4BR_villa,4,4326,401.9,park,unfurnished,TRUE,4,Jumeirah Golf Estates,Red,45,17.56,yearly,2,142500,32,355
R000764,08-12-21,Meydan,Meydan,25.14915,55.28769,apartment,2BR,2,1318,122.4,community,unfurnished,TRUE,3,Emirates Towers,Red,86,5.51,yearly,2,25000,19,204
R000765,07-08-21,Dubai Hills Estate,Mohammed Bin Rashid,25.1104,55.23133,villa,6BR_villa,6,7145,663.8,burj_khalifa,fully_furnished,TRUE,2,Emirates Towers,Red,146,10.58,yearly,4,225200,31,339
R000766,22-05-21,Discovery Gardens,Discovery Gardens,25.04061,55.14121,apartment,1BR,1,779,72.4,park,fully_furnished,FALSE,1,Discovery Gardens,Red,10,21.98,yearly,4,8800,11,122
R000767,06-06-22,Jumeirah Bay Island,Jumeirah,25.21952,55.24908,villa,3BR_villa,3,2225,206.7,city,unfurnished,FALSE,3,Business Bay,Red,29,3.56,yearly,4,160400,72,776
R000768,22-03-26,Umm Suqeim,Jumeirah,25.15138,55.20702,villa,6BR_villa,6,7568,703.1,park,unfurnished,FALSE,2,Mall of the Emirates,Red,43,8.48,yearly,1,427400,56,608
R000769,23-06-21,Jumeirah Bay Island,Jumeirah,25.20519,55.261,apartment,3BR,3,2009,186.7,park,unfurnished,TRUE,1,Palm Deira,Green,89,1.61,yearly,2,117400,58,629
R000770,19-06-23,Green Community,DIP,25.01598,55.20233,villa,5BR_villa,5,5799,538.8,marina,fully_furnished,FALSE,3,Mashreq Bank,Red,126,21.42,yearly,2,144700,25,269
R000771,08-11-25,Dubai Hills Estate,Mohammed Bin Rashid,25.10569,55.24298,apartment,1BR,1,613,56.9,sea,unfurnished,FALSE,1,First Abu Dhabi Bank,Red,36,10.66,yearly,2,33000,53,579
R000772,26-05-24,Emirates Hills,Emirates Hills,25.0504,55.16852,villa,3BR_villa,3,2522,234.3,city,unfurnished,TRUE,3,Al Furjan,Red,41,19.5,yearly,12,222400,88,949
R000773,29-03-22,Bur Dubai,Bur Dubai,25.25254,55.30202,apartment,1BR,1,824,76.5,marina,fully_furnished,FALSE,2,Al Ghubaiba,Green,6,6.75,yearly,12,13900,16,181
R000774,05-06-25,The Lakes,Emirates Living,25.05368,55.18198,villa,4BR_villa,4,5984,555.9,marina,semi_furnished,FALSE,4,Dubai Internet City,Red,60,18.47,yearly,1,281900,47,507
R000775,17-03-24,World Islands,World Islands,25.22652,55.15136,villa,4BR_villa,4,3436,319.2,sea,fully_furnished,TRUE,3,Max,Red,165,12.8,yearly,12,394700,114,1237
R000776,06-11-21,Discovery Gardens,Discovery Gardens,25.03307,55.1607,apartment,2BR,2,1090,101.3,pool,semi_furnished,FALSE,1,Discovery Gardens,Red,8,21.54,yearly,1,13500,12,133
R000777,04-06-23,La Mer,Jumeirah,25.21967,55.28293,apartment,2BR,2,1161,107.9,marina,unfurnished,TRUE,1,BurJuman (G),Green,62,2.64,yearly,2,71700,61,664
R000778,29-03-22,Tilal Al Ghaf,Tilal Al Ghaf,25.01214,55.25336,villa,4BR_villa,4,3726,346.2,city,unfurnished,TRUE,3,First Abu Dhabi Bank,Red,167,20.69,yearly,4,104100,27,301
R000779,06-03-24,Deira,Deira,25.28431,55.31379,apartment,studio,0,469,43.5,city,unfurnished,FALSE,1,ADCB,Red,19,10.46,yearly,2,8800,18,202
R000780,09-02-21,Al Reem,Arabian Ranches,25.05256,55.2795,villa,3BR_villa,3,3301,306.7,community,unfurnished,FALSE,4,MRT-1,Red,167,16.09,yearly,2,53200,16,174
R000781,02-03-23,Tilal Al Ghaf,Tilal Al Ghaf,25.01925,55.23864,villa,6BR_villa,6,8516,791.2,golf_course,fully_furnished,TRUE,3,UAE Pavilion,Red,164,20.11,yearly,2,249800,29,316
R000782,16-07-22,Bluewaters Island,Dubai Marina,25.07988,55.1319,apartment,4BR_penthouse,4,2955,274.5,sea,unfurnished,TRUE,1,Ibn Battuta,Red,46,19.39,yearly,2,131700,44,480
R000783,02-08-24,Al Nahda,Al Nahda,25.29922,55.34991,apartment,3BR,3,1548,143.8,burj_khalifa,fully_furnished,TRUE,1,Al Nahda,Red,3,13.65,yearly,2,40900,26,285
R000784,11-09-24,Arabian Ranches 3,Arabian Ranches,25.049,55.29169,villa,4BR_villa,4,4489,417.1,marina,fully_furnished,TRUE,4,Discovery Gardens,Red,170,16.57,short_term,12,279800,62,671
R000785,12-04-26,Liwan,Dubailand,25.08031,55.31618,apartment,2BR,2,1047,97.3,park,fully_furnished,FALSE,2,Al Karama,Red,256,13.66,yearly,12,21200,20,218
R000786,05-06-21,Al Qusais,Al Qusais,25.28034,55.36119,apartment,2BR,2,1479,137.4,community,unfurnished,TRUE,1,Al Nahda,Red,10,12.71,yearly,4,17200,11,125
R000787,04-04-25,Jumeirah Golf Estates,JGE,25.00777,55.17929,villa,3BR_villa,3,2563,238.1,sea,semi_furnished,TRUE,2,Jebel Ali,Red,64,23.14,yearly,12,99100,38,416
R000788,24-03-24,DIFC,DIFC,25.2098,55.29989,apartment,2BR,2,1734,161.1,community,unfurnished,FALSE,2,Financial Centre,Red,4,2.92,yearly,2,126600,73,786
R000789,02-04-22,Jebel Ali,Jebel Ali,25.01908,55.1132,apartment,1BR,1,592,55,pool,semi_furnished,TRUE,1,UAE Pavilion,Red,44,25.61,yearly,2,6300,10,115
R000790,03-12-21,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.17949,55.28864,apartment,1BR,1,762,70.8,park,fully_furnished,TRUE,1,World Trade Centre,Red,85,2.44,yearly,6,29900,39,422
R000791,25-06-21,Sobha Hartland,MBR City,25.19437,55.31196,apartment,1BR,1,765,71,park,unfurnished,TRUE,1,Burj Khalifa/Dubai Mall,Red,39,3.79,yearly,12,20600,27,290
R000792,24-11-24,Arabian Ranches,Arabian Ranches,25.04772,55.27322,villa,4BR_villa,4,3688,342.6,burj_khalifa,semi_furnished,TRUE,3,Stadium,Red,346,16.62,yearly,4,257400,69,751
R000793,30-03-25,Dubai Islands,Deira Islands,25.2838,55.31596,apartment,1BR,1,690,64.1,pool,unfurnished,FALSE,2,Baniyas Square,Red,24,10.5,yearly,6,23700,34,369
R000794,15-03-22,Mira,Reem,25.05664,55.2672,villa,5BR_villa,5,5344,496.4,community,unfurnished,TRUE,3,Al Jafiliya,Red,256,15.65,yearly,2,96300,18,194
R000795,12-04-21,Jumeirah 2,Jumeirah,25.21434,55.23489,apartment,1BR,1,881,81.8,marina,fully_furnished,TRUE,2,Palm Deira,Green,84,4.41,yearly,1,28900,32,354
R000796,06-01-23,Dubai Sports City,Dubai Sports City,25.04722,55.21608,apartment,studio,0,514,47.7,city,semi_furnished,TRUE,2,First Abu Dhabi Bank,Red,128,17.68,yearly,4,7800,15,163
R000797,15-05-21,Mudon,Dubailand,25.04226,55.25515,villa,5BR_villa,5,6216,577.4,sea,semi_furnished,FALSE,2,Dubai Investment Park,Red,127,17.34,yearly,1,140500,22,243
R000798,27-10-23,Arabian Ranches 3,Arabian Ranches,25.05788,55.28784,villa,4BR_villa,4,3043,282.7,community,unfurnished,TRUE,3,Salah Al Din,Red,305,15.55,yearly,12,105900,34,375
R000799,28-12-24,Arabian Ranches 2,Arabian Ranches,25.05137,55.28316,villa,3BR_villa,3,2778,258.1,park,unfurnished,FALSE,3,Jumeirah Golf Estates,Red,132,16.24,yearly,6,146600,52,568
R000800,01-08-21,Jumeirah Village Circle,JVC,25.05148,55.20958,apartment,2BR,2,1057,98.2,sea,fully_furnished,TRUE,3,Dubai Internet City,Red,76,17.47,yearly,6,14200,13,144
R000801,12-04-25,Jumeirah Golf Estates,JGE,25.01323,55.19485,villa,3BR_villa,3,2949,274,city,unfurnished,TRUE,3,Noor Bank,Red,157,21.97,yearly,12,133700,45,488
R000802,13-01-23,Business Bay,Business Bay,25.19684,55.30123,apartment,studio,0,428,39.7,community,fully_furnished,TRUE,1,Business Bay,Red,6,2.7,yearly,2,12600,29,317
R000803,27-04-23,Dubai Islands,Deira Islands,25.27113,55.31139,apartment,2BR,2,1311,121.8,park,fully_furnished,FALSE,1,Union (G),Green,25,9.02,yearly,12,75300,57,619
R000804,05-06-25,Falcon City of Wonders,Dubailand,25.02238,55.29357,apartment,2BR,2,1179,109.6,marina,unfurnished,FALSE,1,Al Karama,Red,295,19.54,yearly,6,21500,18,196
R000805,24-12-25,Arabian Ranches,Arabian Ranches,25.06539,55.26703,villa,3BR_villa,3,3964,368.3,marina,semi_furnished,FALSE,2,Dubai Investment Park,Red,143,14.67,short_term,6,163500,41,444
R000806,05-06-24,Pearl Jumeira,Jumeirah,25.21813,55.24876,apartment,1BR,1,592,55,city,fully_furnished,TRUE,2,First Abu Dhabi Bank,Red,119,3.47,short_term,12,54100,91,984
R000807,09-07-25,The Greens,The Greens,25.10465,55.18241,apartment,3BR,3,1300,120.8,community,fully_furnished,FALSE,2,Dubai Internet City,Red,1,13.84,yearly,6,43300,33,359
R000808,18-04-21,Dubai Festival City,Festival City,25.23348,55.32408,apartment,1BR,1,945,87.7,community,unfurnished,FALSE,1,Creek,Green,7,6.42,yearly,1,16700,17,190
R000809,26-03-25,Damac Hills,Damac Hills,25.04499,55.27783,apartment,3BR,3,1250,116.1,community,unfurnished,TRUE,1,Business Bay,Red,217,16.93,yearly,2,27300,21,235
R000810,12-11-24,Arabian Ranches,Arabian Ranches,25.047,55.25546,villa,4BR_villa,4,2957,274.7,park,semi_furnished,TRUE,4,First Abu Dhabi Bank,Red,122,16.81,yearly,12,130300,44,474
R000811,19-04-25,Umm Suqeim,Jumeirah,25.15217,55.19994,villa,6BR_villa,6,7133,662.6,community,semi_furnished,FALSE,2,Mall of the Emirates,Red,46,9.01,yearly,2,437400,61,660
R000812,06-03-26,Emirates Hills,Emirates Hills,25.06032,55.17808,villa,4BR_villa,4,3999,371.5,park,semi_furnished,TRUE,4,Al Furjan,Red,38,18.05,yearly,4,329200,82,886
R000813,25-08-23,The Greens,The Greens,25.09817,55.18566,apartment,studio,0,531,49.3,pool,semi_furnished,TRUE,1,Mashreq Bank,Red,10,14.18,yearly,12,17300,32,351
R000814,14-10-21,Jumeirah Islands,Emirates Living,25.04951,55.16575,villa,4BR_villa,4,4197,389.9,community,fully_furnished,FALSE,3,Jumeirah Golf Estates,Red,38,19.73,yearly,1,159100,37,408
R000815,15-12-22,Jumeirah Village Triangle,JVT,25.05472,55.17619,apartment,1BR,1,517,48,golf_course,unfurnished,TRUE,1,MRT-1,Red,69,18.68,yearly,4,10600,20,222
R000816,17-03-23,Jumeirah Golf Estates,JGE,25.01804,55.2016,villa,4BR_villa,4,3445,320.1,community,fully_furnished,TRUE,3,Jumeirah Golf Estates,Red,26,21.23,yearly,1,171700,49,536
R000817,25-10-23,Reem Mira,Reem,25.033,55.25838,villa,4BR_villa,4,3409,316.7,city,fully_furnished,TRUE,3,Financial Centre,Red,230,18.33,yearly,2,108600,31,343
R000818,04-12-25,Al Reem,Arabian Ranches,25.04788,55.26284,villa,4BR_villa,4,4038,375.1,marina,unfurnished,TRUE,4,Union,Red,301,16.64,short_term,1,167000,41,445
R000819,16-01-25,Bulgari Resort,Jumeirah Bay,25.21511,55.24108,apartment,2BR,2,1383,128.5,pool,unfurnished,FALSE,3,Etisalat,Green,161,3.9,yearly,2,216600,156,1686
R000820,06-02-21,Karama,Bur Dubai,25.25309,55.31576,apartment,1BR,1,660,61.3,marina,unfurnished,FALSE,2,BurJuman (G),Green,15,7.48,yearly,2,7000,10,115
R000821,13-05-24,Business Bay,Business Bay,25.19097,55.26668,apartment,1BR,1,798,74.1,marina,fully_furnished,FALSE,1,Al Ghubaiba,Green,99,1.04,yearly,6,41300,51,557
R000822,14-07-23,Meydan,Meydan,25.14147,55.30019,apartment,1BR,1,451,41.9,marina,semi_furnished,TRUE,3,Dubai Airport Free Zone,Green,188,6.72,yearly,2,19200,42,458
R000823,16-06-22,The Greens,The Greens,25.11615,55.18075,apartment,2BR,2,1012,94,golf_course,unfurnished,TRUE,1,Dubai Internet City,Red,1,13.04,short_term,6,25700,25,274
R000824,27-09-21,Downtown Dubai,Downtown,25.2059,55.26317,apartment,1BR,1,530,49.3,park,fully_furnished,TRUE,1,Burj Khalifa/Dubai Mall,Red,6,1.49,yearly,2,20400,38,413
R000825,12-04-24,Azizi Riviera,MBR City,25.17905,55.30381,apartment,1BR,1,686,63.7,community,unfurnished,FALSE,2,Al Jadaf,Green,83,3.58,yearly,12,22800,33,357
R000826,05-11-24,Dubai Production City,IMPZ,25.01849,55.25074,apartment,1BR,1,718,66.7,golf_course,fully_furnished,TRUE,2,Mall of the Emirates,Red,131,20.01,yearly,2,13200,18,199
R000827,07-06-25,Mirdif,Mirdif,25.22207,55.41831,villa,5BR_villa,5,5223,485.3,community,fully_furnished,FALSE,4,Baniyas Square,Red,152,14.74,yearly,2,107900,20,222
R000828,25-04-25,Town Square,Nshama,25.00846,55.26516,apartment,studio,0,385,35.8,community,unfurnished,TRUE,1,Centrepoint,Red,372,21.01,yearly,2,5000,13,140
R000829,06-03-26,Azizi Riviera,MBR City,25.15568,55.28434,apartment,2BR,2,1285,119.4,community,semi_furnished,TRUE,2,Sharaf DG,Red,158,4.72,yearly,2,36800,28,308
R000830,02-09-21,Bluewaters Island,Dubai Marina,25.07979,55.13268,apartment,2BR,2,851,79.1,community,fully_furnished,FALSE,2,UAE Pavilion,Red,71,19.34,short_term,2,25600,30,323
R000831,03-07-25,Mirdif,Mirdif,25.23494,55.41826,villa,4BR_villa,4,3155,293.1,community,fully_furnished,TRUE,3,BurJuman,Red,146,15.07,yearly,1,89100,28,304
R000832,04-07-22,Azizi Riviera,MBR City,25.16521,55.28805,apartment,3BR,3,2291,212.9,pool,fully_furnished,TRUE,2,World Trade Centre,Red,74,3.81,yearly,2,72800,31,342
R000833,23-08-21,Downtown Dubai,Downtown,25.18825,55.29008,apartment,studio,0,332,30.8,marina,semi_furnished,TRUE,1,Business Bay,Red,20,1.87,yearly,4,10500,31,341
R000834,16-12-22,Bur Dubai,Bur Dubai,25.25121,55.31836,apartment,2BR,2,955,88.7,pool,unfurnished,FALSE,2,Al Qiyadah (G),Green,78,7.46,yearly,1,14100,14,158
R000835,14-06-21,Jumeirah Village Circle,JVC,25.06166,55.21234,apartment,2BR,2,1280,118.9,park,fully_furnished,FALSE,1,MRT-1,Red,95,16.31,yearly,1,14500,11,122
R000836,15-05-22,Bluewaters Island,Dubai Marina,25.08738,55.1063,villa,6BR_villa,6,6355,590.4,burj_khalifa,fully_furnished,TRUE,3,MRT-1,Red,61,20.87,short_term,6,411700,64,697
R000837,09-03-22,DAMAC Lagoons,Damac,25.04612,55.24505,villa,3BR_villa,3,2218,206.1,community,unfurnished,FALSE,4,Dubai Investment Park,Red,139,17.06,yearly,4,33500,15,162
